react_avg,react_std,cycle_avg,cycle_std,runtime_min,picdir,name
0.1225165526072184,0.0016521871664199,0.1758909225463867,0.0016521871664199,0.0058630307515462,runs4\00197,random_bull
0.1218684514363606,0.0010454621134314,0.1771045923233032,0.0010454621134314,0.0059034864107767,runs4\00198,random_bull
0.1242757638295491,0.0017329122789884,0.1762069463729858,0.0017329122789884,0.0058735648790995,runs4\00199,random_bull
0.1234301726023356,0.0020167331900791,0.1648179292678833,0.0020167331900791,0.0054939309755961,runs4\00200,random_bull
0.1288084983825683,0.0009075474120803,0.184205412864685,0.0009075474120803,0.0061401804288228,runs4\00201,random_bull
0.1273403962453206,0.002685757968839,0.1856927871704101,0.002685757968839,0.006189759572347,runs4\00202,random_bull
0.1256187756856282,0.0021954040222684,0.16925048828125,0.0021954040222684,0.0056416829427083,runs4\00203,random_bull
0.1223308245340983,0.0015614579887827,0.1740267276763916,0.0015614579887827,0.0058008909225463,runs4\00204,random_bull
0.1261674563090006,0.0032720661131534,0.1791067123413086,0.0032720661131534,0.0059702237447102,runs4\00205,random_bull
0.1235397656758626,0.0029263261251382,0.1656610965728759,0.0029263261251382,0.0055220365524291,runs4\00206,random_bull
0.1249841849009196,0.001456315956331,0.1809470653533935,0.001456315956331,0.0060315688451131,runs4\00207,random_bull
0.126363197962443,0.0035488776822442,0.1841459274291992,0.0035488776822442,0.0061381975809733,runs4\00208,random_bull
0.1232592264811198,0.0015325303731211,0.1739386320114135,0.0015325303731211,0.0057979544003804,runs4\00209,random_bull
0.1237439314524332,0.0017747668957091,0.177264928817749,0.0017747668957091,0.0059088309605916,runs4\00210,random_bull
0.1279656887054443,0.0043679621131485,0.1714087724685669,0.0043679621131485,0.0057136257489522,runs4\00211,random_bull
0.1260860761006673,0.004507322940387,0.1804150342941284,0.004507322940387,0.0060138344764709,runs4\00212,random_bull
0.1278009414672851,0.0067730102557466,0.1847997903823852,0.0067730102557466,0.0061599930127461,runs4\00213,random_bull
0.1239726543426513,0.0001358513164279,0.1730886697769165,0.0001358513164279,0.0057696223258972,runs4\00214,random_bull
0.1263422171274821,0.0018271543074127,0.1735992431640625,0.0018271543074127,0.005786641438802,runs4\00215,random_bull
0.1248851617177327,0.0024659909391336,0.18212890625,0.0024659909391336,0.0060709635416666,runs4\00216,random_bull
0.1247461636861165,0.0036721073637756,0.1755578517913818,0.0036721073637756,0.005851928393046,runs4\00217,random_bull
0.1289057731628418,0.0035966950397499,0.1839245557785034,0.0035966950397499,0.0061308185259501,runs4\00218,random_bull
0.126370350519816,0.001876951959515,0.180755615234375,0.001876951959515,0.0060251871744791,runs4\00219,random_bull
0.1252194245656331,0.0030511333485636,0.1838359832763672,0.0030511333485636,0.0061278661092122,runs4\00220,random_bull
0.1242295900980631,0.0010410711416879,0.1736977100372314,0.0010410711416879,0.0057899236679077,runs4\00221,random_bull
0.1244823137919108,0.0022521634525006,0.1743688583374023,0.0022521634525006,0.0058122952779134,runs4\00222,random_bull
0.1255797545115153,0.0044489427746672,0.1687490940093994,0.0044489427746672,0.0056249698003133,runs4\00223,random_bull
0.123734712600708,0.0022452489730056,0.1835507154464721,0.0022452489730056,0.006118357181549,runs4\00224,random_bull
0.1262592474619547,0.0027908747370865,0.1817359924316406,0.0027908747370865,0.006057866414388,runs4\00225,random_bull
0.1258397102355957,0.0025034269906084,0.1742856502532959,0.0025034269906084,0.0058095216751098,runs4\00226,random_bull
0.1248277823130289,0.0022975095365897,0.1668905019760131,0.0022975095365897,0.0055630167325337,runs4\00227,random_bull
0.1249903837839762,0.0039314339715018,0.1676263809204101,0.0039314339715018,0.0055875460306803,runs4\00228,random_bull
0.1252521673838297,0.0025362349443451,0.1818630695343017,0.0025362349443451,0.00606210231781,runs4\00229,random_bull
0.1250246365865071,0.0021921237556259,0.1711560487747192,0.0021921237556259,0.0057052016258239,runs4\00230,random_bull
0.1249091625213623,0.0024022223664634,0.181996464729309,0.0024022223664634,0.0060665488243103,runs4\00231,random_bull
0.1227320035298665,0.0018659722859125,0.1748397350311279,0.0018659722859125,0.0058279911677042,runs4\00232,random_bull
0.1316129366556803,0.0061891776374827,0.1824653148651123,0.0061891776374827,0.0060821771621704,runs4\00233,random_bull
0.1253966490427653,0.0016864445271921,0.181496262550354,0.0016864445271921,0.0060498754183451,runs4\00234,random_bull
0.1260682741800944,0.0009880697295345,0.1871331930160522,0.0009880697295345,0.006237773100535,runs4\00235,random_bull
0.1236044565836588,0.0022103860175009,0.173624038696289,0.0022103860175009,0.0057874679565429,runs4\00236,random_bull
0.1236191590627034,0.0003591815964475,0.1848621368408203,0.0003591815964475,0.0061620712280273,runs4\00237,random_bull
0.1266944408416748,0.0043119536881236,0.1824249029159546,0.0043119536881236,0.0060808300971984,runs4\00238,random_bull
0.1231094201405843,0.0012432338934604,0.1671867370605468,0.0012432338934604,0.0055728912353515,runs4\00239,random_bull
0.1228221257527669,0.0018913470466377,0.1657437086105346,0.0018913470466377,0.0055247902870178,runs4\00240,random_bull
0.1242878437042236,0.0033265088902586,0.1739698648452758,0.0033265088902586,0.0057989954948425,runs4\00241,random_bull
0.1229426860809326,0.0009223936517474,0.1753684282302856,0.0009223936517474,0.0058456142743428,runs4\00242,random_bull
0.1228198210398356,0.0009212015963706,0.1732536554336547,0.0009212015963706,0.0057751218477884,runs4\00243,random_bull
0.0,0.0,0.0997152924537658,0.0,0.0066476861635843,runs4\00244,random_bull
0.1217808382851736,0.0051344896097111,0.1679242893501564,0.0051344896097111,0.0755659302075704,runs4\00245,random_bull
0.1188641360827854,0.0032458463523987,0.1684501436021593,0.0032458463523987,0.0758025646209716,runs4\00246,random_bull
0.1206584305598818,0.0012249966703105,0.1695907286235264,0.0012249966703105,0.0791423400243123,runs4\00247,random_bull
0.1222358090536935,0.0083206537232506,0.1706266579804597,0.0083206537232506,0.0767819960912068,runs4\00248,random_bull
0.1219232593263898,0.0045799202560953,0.172515798498083,0.0045799202560953,0.0776321093241373,runs4\00249,random_bull
0.1213958756677035,0.0019215020420927,0.1682606850351606,0.0019215020420927,0.0785216530164082,runs4\00250,random_bull
0.1217816046306065,0.0043074492627323,0.1711420836272063,0.0043074492627323,0.0770139376322428,runs4\00251,random_bull
0.1207875864846365,0.0013788211021781,0.171501565862585,0.0013788211021781,0.0771757046381632,runs4\00252,random_bull
0.1212796057973589,0.0017779868986316,0.1737824016147189,0.0017779868986316,0.0782020807266235,runs4\00253,random_bull
0.1224486061504909,0.0068656395621875,0.1704793241288927,0.0068656395621875,0.0767156958580017,runs4\00254,random_bull
0.1233721801212855,0.0090913574331827,0.1725906089500144,0.0090913574331827,0.0776657740275065,runs4\00255,random_bull
0.1240132019437592,0.00460813062473,0.1726440702165876,0.00460813062473,0.0805672327677408,runs4\00256,random_bull
0.1239581874438694,0.002405088963839,0.1836399767133924,0.002405088963839,0.0826379895210266,runs4\00257,random_bull
0.1247184730711437,0.0035692428630957,0.1816490530967712,0.0035692428630957,0.0605496843655904,runs4\00258,random_bull
0.124803510205499,0.0043320538523731,0.1805469138281686,0.0043320538523731,0.0842552264531453,runs4\00259,random_bull
0.1269077346438453,0.0082024895778562,0.1810363531112671,0.0082024895778562,0.060345451037089,runs4\00260,random_bull
0.1247077728139943,0.0042785342545018,0.1795069064412798,0.0042785342545018,0.0837698896725972,runs4\00261,random_bull
0.1236578623453776,0.0044429943579578,0.1762035131454467,0.0044429943579578,0.0587345043818155,runs4\00262,random_bull
